name,latitude,longitude,is_similar
RZOaapXRvkjIRzR,13.06829774,77.72137178,0
HLuNKwKxJSwPCtq,12.85401935,77.49760226,0
GKsnQrpwZxNNSeMa,12.97148678,77.60027127,1
GKsnQrpwZxNNSeM,12.97141827,77.60081356,1
whJsdTdsueLKPsk,12.9431582,77.65453928,0
CRYuDexPlChHubA,12.86507473,77.67613657,0
gjPOVRcRSqBXguW,13.04252277,77.59869286,0
lzcgYynWVHejrOf,12.86234945,77.47653935,0
zuDKFnyEfUyhawE,12.88673896,77.61618457,0
lXnpkoZiwIPhgPt,13.09264981,77.65028724,0
DYIGWsjIivsuOjE,12.94119979,77.51202566,0
qKzAuWNSCvExgkqf,13.07761639,77.61275223,1
qKzAuWNSCvExgkq,13.07806026,77.61266081,1
KowJWTaDppLRGKg,12.97384777,77.57206245,0
dfODVSUzmMRgTCp,13.07737303,77.71341869,0
EgVHFNjnHTQtiPu,13.03296525,77.56358563,0
VpBMvrTLmTwjRgc,12.98548392,77.47846874,0
DtyvepzLcmoXmis,13.06185773,77.62963025,0
CQaaYwRggPfTNaa,12.88139139,77.59061255,0
MIyFSTnqRMgURrn,13.0399086,77.62993524,0
FgqbJdjSspnPPWjn,12.89960749,77.6894196,1
FgqbJdjSspnPPWj,12.89901419,77.69015605,1
RpGVdumdLquiaPu,13.08613496,77.66775141,0
HkbZttaLFsgGyVQ,12.94026744,77.67301634,0
uTojQkcYbAbDcmi,13.09406828,77.54143475,0
VIEIQEINozkqKBj,13.08010364,77.47729909,0
fqUFsJVJDetTGCS,13.08622961,77.6768679,0
kgetYdLPzHjvBKP,12.99720684,77.51150822,0
OFoFClOYLigyqUq,13.08708174,77.57757555,0
BkswLmMuRvQDUhP,12.93843329,77.48409868,0
rtOxLzsClrJPNdp,13.0534659,77.48927495,0
dGQqHYbGTVgboAK,12.87562585,77.6914266,0
mTPWakrteHTncvHZ,12.91862055,77.60307453,1
mTPWakrteHTncvH,12.91789297,77.60295383,1
BHlCukwYPNSAhMj,12.87281889,77.48313758,0
WyrxrdmefNpUwj,12.89377436,77.5571662,1
WJyrxrdmefNpUwj,12.8930156,77.55669667,1
HSVRZdlcxDiiskA,12.97250524,77.5628734,0
AIuswKAbUDlFFBq,12.90873538,77.59113516,0
fVzaqjBnSYCEZZX,13.095905,77.64435242,0
ulGwiXolfaamTfR,13.02947092,77.63554526,0
kXEQuxPhSBfmMPz,12.91204319,77.67186563,0
oTHapxgZAWCGzKAR,12.91636137,77.58397763,1
oTHapxgZAWCGzKA,12.91708546,77.58432855,1
jNKfJQbtLWCEEJ,12.88339878,77.61236552,1
OjNKfJQbtLWCEEJ,12.88417579,77.61331861,1
bQqcHUbDhfWMMtj,12.96230201,77.50961133,0
eRCBYZJtKtwsAUG,12.94056898,77.44943026,0
MTBNdPsRwUWBOps,12.94579525,77.72265634,0
BQAiPNjwpDEtWbI,12.99095673,77.68984431,0
WvTVXkasNoGpoT,13.03038775,77.57709171,1
WvTVXkdasNoGpoT,13.03129448,77.57652353,1
BYVJBoRjnJvIEGPF,13.03147428,77.74116088,1
BYVJBoRjnJvIEGP,13.03087648,77.74148544,1
ELTIOMpnbOezMEh,12.8888667,77.59806398,0
qPLmIGubLLMtVCK,13.05204048,77.44854154,0
DYzElvoxNxzEtxd,12.99561308,77.66507949,0
HwXvZCuupQNxote,12.97019699,77.49353553,0
iAMMBfurHKrgVZx,13.02869082,77.70049451,0
YffYGEXpnsTilAn,12.93738007,77.48006505,0
RsJosSusAiXZxnV,12.86067008,77.65183789,0
DaWakcbozGevMEj,12.91160791,77.72757542,0
KGYGILZJjecfmSO,12.94503418,77.63466443,0
lgtTBOWfskzwkZS,12.94270186,77.70907266,0
PetgEHpoPkOiJPR,12.89134862,77.64733019,0
wJPhSFMjDkRehli,12.9699695,77.65582698,0
mtTSfkSelsNlwAt,12.98252941,77.51449302,0
gZtIfnBMrlIgJcvb,12.917874,77.4458081,1
gZtIfnBMrlIgJcv,12.91780949,77.44573066,1
VsnXHPPjtCYQMSD,12.92640648,77.66841696,0
OGIYjlOjrtRdARZ,13.00895641,77.63252733,0
vIHUGhOzkrUheXX,12.86905327,77.73777961,0
yJlFnoaIlMgnUGC,13.04060909,77.58803126,0
QnyImvyxKReNJEP,12.87398181,77.54061372,0
BssjZhYtWqRyZHn,12.95087448,77.66489478,0
MmpSDuLPZLfTKYn,12.87924131,77.6860573,0
kFOUVoUJLoQReIi,12.87678006,77.58449881,0
pgfQVeJIeAixXwm,12.94560911,77.58257979,0
HarzVKMlyxbtvAXs,12.94519208,77.65023495,1
HarzVKMlyxbtvAX,12.94454177,77.65048528,1
neurlvGFPIStFjp,12.94294257,77.60211752,0
upEdsXlamxXNTD,12.97354301,77.53850297,1
upEdsXlamxXNTDW,12.97338468,77.53757482,1
RatWuRupjYrPQr,12.95731183,77.62600882,1
RaBtWuRupjYrPQr,12.95801372,77.62594883,1
RItPJgjCunYNRVRZ,13.06727148,77.55869923,1
RItPJgjCunYNRVR,13.0664402,77.55905875,1
JuhOKJaxvYdFxCa,12.93454403,77.67135604,0
lUMSjwkRyZfyyrc,12.96966402,77.62216602,0
jnPItjwnTBLDKHn,12.88966785,77.54002412,0
pAsJOEjlVEhoWh,12.91742123,77.44929122,1
pHAsJOEjlVEhoWh,12.91691234,77.45002127,1
ufpFYjWTiYbGCST,13.0019999,77.55115005,0
DtUYRngtfNPgTvE,12.95563775,77.49902401,0
ffWQaDraWqokhDQ,13.09285214,77.70743014,0
MrBHIHcDWdvqPtue,12.93717419,77.65957423,1
MrBHIHcDWdvqPtu,12.93729559,77.66045765,1
okjkFNmBBYtkWwCx,13.02945236,77.55055668,1
okjkFNmBBYtkWwC,13.02892042,77.55096553,1
DyKafqGfunSgOkW,13.03785186,77.50582823,0
LOSaKaVteaKebZS,13.08000026,77.57473195,0
gVQNcGYHolpfSB,13.00865292,77.48227259,1
gVQpNcGYHolpfSB,13.00782099,77.48273588,1
fIJilMEvlyvAyRx,12.99994099,77.59699249,0
FNzDYQDGQRzbvp,12.99156115,77.74149124,1
FNzHDYQDGQRzbvp,12.99057704,77.74238134,1
TtZIqXvXDjffuQo,12.94582859,77.73137171,0
wSykOJphBIohzak,13.0236327,77.48917167,0
QupktpjGRWOnpER,13.04394983,77.72916458,0
qlUWSFXSWDOldzq,12.881577,77.4477299,0
oSyDqxNKDDhxssT,12.90357769,77.6187039,0
rqcMaTgocRzlmqUU,13.03594467,77.67438825,1
rqcMaTgocRzlmqU,13.03541468,77.67526535,1
kJXpDLitLErXoRe,12.935711,77.71343702,0
kAHtvBwSUCKiJgS,12.99795665,77.5616035,0
GnWtDFCyMfKOhFW,13.04910255,77.63255982,0
aFbbwXajQwYAYkR,13.09378777,77.57093742,0
rvOOMIXzesKrgbw,13.00502096,77.71972828,0
RGqolFqJRrjVNVyH,12.92775496,77.6781098,1
RGqolFqJRrjVNVy,12.92705175,77.67897506,1
fAVxhVYANXTgEsI,13.01276673,77.49039062,0
KnfyZlGqidtwJJA,12.85829719,77.51697063,0
FaAXsqaevJSLDIG,12.94356166,77.60355646,0
xwgjnsfPLXaZFeb,12.93363453,77.69227386,0
TgEHKioncufinKw,13.04842616,77.55044304,0
VGfnnEdULoitHIy,12.85341011,77.6933881,0
JEOdMAaPkACMbgE,13.03307006,77.64315629,0
lCIEvZTQouwvTou,13.02891352,77.4904095,0
GfyyliECBlKEiAW,13.05331634,77.46717362,0
lUKsGnYcDnOoUfR,13.06323901,77.55991345,0
JIqLHNsuyKxqNOGF,12.86767458,77.67442607,1
JIqLHNsuyKxqNOG,12.86804925,77.6753477,1
DiECpazFkfMzpTv,12.88912447,77.60634373,0
ppgUuPTXcqxjeRn,12.98832035,77.46177891,0
vYUJuYpbUwSzgxe,13.02982424,77.62627919,0
OFTpkLiPYeQgnjd,12.91226125,77.54547985,0
rJVLUhppvMwtDgx,12.9334134,77.61300394,0
TTAGPCGtgSVmlbN,12.88914226,77.52864618,0
ArsCUaRBhgFPOVw,12.90434097,77.62371274,0
yhrYzUASmEgYpgd,13.06438889,77.61748238,0
yAivhUEVWRQMVyj,12.93195473,77.73343265,0
LIZkIthAFOTSkQH,12.86693879,77.47061873,0
QeFZZoMRBxcLDux,12.98110296,77.52216143,0
uOabMzCjQJjgjKc,13.04873083,77.48489065,0
izYAgXddwjzZkWQ,13.05925859,77.70993184,0
jygkzPzXJpuItIEd,13.04488032,77.51364737,1
jygkzPzXJpuItIE,13.04404214,77.51427966,1
ATBdXUgVwUkQyOp,12.94576828,77.51770493,0
dJQJUedcfaAHcXy,13.05765022,77.50336763,0
yBEkPxrrmzlKqms,12.886007,77.47463887,0
JBseweuiETjxAWf,13.04575435,77.73934149,0
ucWqZqazaKOkCPn,12.95690143,77.66535574,0
eeeWjCeJWyynJoz,12.97833351,77.54299341,0
QYhHPAYYVkTtWQn,13.07557826,77.52724354,0
XetUeAGJhKJoUYy,12.89494192,77.60944452,0
UOwKpwJDMlzYyyL,12.94389772,77.73821227,0
LkLEWbJebkpDgvG,12.94443136,77.7096006,0
KGbWxTYnRgYALn,12.91944738,77.52414217,1
KGbWyxTYnRgYALn,12.9199524,77.52329186,1
GafhHxzFkjesqXN,12.9900544,77.7415666,0
hncWOXsOLyVOPtw,13.01144914,77.47607729,0
kpdVxeqZfEsFFvr,13.03873192,77.5133243,0
VsNRIQdNbbZrDOb,13.06388649,77.73551007,0
CeTAtPIMxfpJvCN,12.89685718,77.54349921,0
PUejvZFVExvUeCE,13.02577196,77.68630957,0
fwCRdUrJuHZGnXx,13.04791188,77.71776432,0
BAueaTvMogAowBu,13.08975401,77.58091814,0
QvUpwBUvbTsfRnp,12.86268174,77.48355178,0
KyQoKUlZohpzrXM,12.97966163,77.64448641,0
AvFUESIuROmsbhD,13.03925194,77.45681564,0
QQFuWYYaVINWEvF,13.01678547,77.54464362,0
DbpQeBITwHLirCa,13.01094125,77.61231878,0
zPZGKpZfwViKzmGO,13.05723138,77.60915308,1
zPZGKpZfwViKzmG,13.05625468,77.60844932,1
YkFlCZJUmgYecqJ,12.87428378,77.72026835,0
XgXnqBrqvkDvzT,12.90046484,77.52674448,1
XgXnqBrcqvkDvzT,12.90058665,77.52771061,1
qsRLNjwqhdvaIsJ,12.85312603,77.51821137,0
TfUSjRoKhWDSynI,13.0788257,77.61834314,0
KWJACCrcIoRRWic,12.96545612,77.70046514,0
mgXvKZZftjBrHc,13.06112262,77.62640359,1
mgXvKZZUftjBrHc,13.06112785,77.62655641,1
yaXfUKHPmcXtGH,12.9136632,77.70365248,1
yaXfUKHPxmcXtGH,12.91277845,77.70451381,1
fvjxosRVKdCTWKL,13.0371746,77.46266122,0
NTSDMKNJjCQUfrC,12.90108049,77.48783457,0
XDWGMbnJlFlTJAO,12.89952855,77.50249597,0
jwomctxnPNXEQG,12.99698111,77.72968117,1
jwomchtxnPNXEQG,12.99668815,77.72884637,1
vrECzNcouQzuEoM,12.96555742,77.59688634,0
xtDFALgzUCGyXZQ,13.0794496,77.72483976,0
AdtuzCPgBYYURfu,13.01359365,77.70884421,0
TFAnxDEqwKZezKp,13.03639906,77.68887949,0
adhBXsiMBOqxpL,13.00137573,77.68069964,1
adhBXsiMBOqSxpL,13.00039281,77.68093928,1
cHWpPSrIbOptbPi,13.09492336,77.47057818,0
wCNHnkaPXzNFXfg,13.03754096,77.62043759,0
qgpHXXLujMmIZF,13.06614939,77.65683388,1
qgpHXXLujMmIZFa,13.06642053,77.6573836,1
eLaBMIlkHWYpwVJ,12.94832467,77.6784076,0
LINMiVkwZnjwvam,12.86710788,77.65652645,0
CeVnGPoQOHHIFsa,13.0431237,77.53305827,0
QOXGOERTbsGAJsq,12.92419818,77.63025044,0
HYycByLGgNrTNGB,12.89848761,77.46438642,0
qafqetLTMTTKpw,12.85941479,77.50447655,1
qafqetLTMTTKpwt,12.86036716,77.50441437,1
WIRUebSrKOfsaYux,13.04918014,77.73613373,1
WIRUebSrKOfsaYu,13.04863359,77.73522214,1
ccFbGDjYnufALvL,12.89262886,77.51531418,0
dimuecfVxfVClhl,12.88457291,77.51635551,0
gVQswgYMqiYZHSm,13.08481142,77.6306832,0
vfbgZRGFjHNZIMM,12.92872316,77.56833186,0
rJdByXeEtuktbKQ,12.92453935,77.54918629,0
OyGnMSYyCLKTMph,12.87791501,77.6281397,0
zcdjgXqeBXzUPid,12.97654537,77.48195985,0
kjTCvWEsIRlSWqu,13.08424468,77.47091019,0
ZQvIfWLjQlNJelN,12.93602113,77.51619237,0
FKLaVJPeHlzhSXT,12.93637065,77.70193864,0
ETTJrFrEmYElxQb,13.0637746,77.61382381,0
TYacCAPGWZNMTOr,13.05056397,77.60760359,0
DiMbGmNcXRvoAhN,13.03811214,77.65468492,0
TIOPkrWOPGtTDO,12.90543707,77.65912416,1
VTIOPkrWOPGtTDO,12.90596887,77.65993126,1
ULZYIaDSDVXAaldA,13.00307288,77.55158451,1
ULZYIaDSDVXAald,13.00253272,77.55180494,1
EzUIKyZeaiaAMDb,13.02236174,77.60548793,0
PPASrqKvIUCmtF,12.95648291,77.73914724,1
PiPASrqKvIUCmtF,12.95625096,77.73970166,1
SclTxDRcfXpQoUS,13.0037036,77.59209837,0
kPvLuHLpLGGmeBQ,13.06464747,77.47538371,0
FsiUHPVUgYZPJNP,12.85626563,77.7319888,0
fRfgzTPZqxiQZRd,12.95250002,77.52898996,0
SiNxdBgXicnckvT,12.86093641,77.62916212,0
qHcOyrrBvJDCPHxr,13.02393073,77.62943959,1
qHcOyrrBvJDCPHx,13.02430357,77.62860561,1
VoprYleXfGdsNLp,13.04423293,77.7071496,0
ewiZClnHLeeHmnV,12.87206361,77.44866513,0
FNeFCBGhanSgkAU,12.97317617,77.53760877,0
bCFFeydcpijLYaB,12.92395072,77.45627669,0
VxZXChTCmCjyIRpB,12.96174128,77.5312369,1
VxZXChTCmCjyIRp,12.96150091,77.53068505,1
wlewrxARGUVDvKD,12.95161483,77.51310094,0
CCwvPFkGvJnglCP,12.90425881,77.74156228,0
umelBeIOccATwAB,13.03864909,77.53310762,0
wbwrOFGtsEtYsRo,12.89600014,77.61162345,0
xmFFSmzzJniwjMUo,13.0680532,77.73638098,1
xmFFSmzzJniwjMU,13.06734004,77.73652661,1
GElZWeulMJLBSu,13.07183663,77.66862322,1
GElZWeulMJLBOSu,13.07163331,77.66938662,1
rtoIUBulevPBUpF,12.89224638,77.48348366,0
EacPVVhuQTTGYZp,12.87700736,77.57176994,0
edtTjyhvAoocwNl,12.90330694,77.67418098,0
cTmQhynKiSSrdeQ,13.02836053,77.49111076,0
cbbdnCuaVMnXKIf,13.04840714,77.73300261,0
RmjteZXUcSZTKhI,13.07673689,77.53107828,0
WqDOnLMfpdgqsWt,13.02029176,77.65074162,0
fGtomcAfUDqxSQV,12.89285405,77.63928221,0
VzmFSHJDfvRYIKK,13.03810985,77.56965969,0
oVFfxoVWXCOimMf,13.04766346,77.58914816,0
TitDxBlbfKqEUto,12.94382257,77.60214515,0
PRHoYRkNcpzuNba,12.97989904,77.50247831,0
qQNbJJbGHxZuZpm,13.07268347,77.58512564,0
eJjRVDmRTdCpUnV,12.97686719,77.47390913,0
bnRsMQtixjbHwxkd,13.03363827,77.50451759,1
bnRsMQtixjbHwxk,13.034191,77.50370674,1
FWcSQHwbpkymtO,12.86576183,77.67141388,1
FWcSvQHwbpkymtO,12.86662422,77.67240575,1
fRrWwqlfOrSRygy,13.04201917,77.61846714,0
GFvPuqgMWxfIrtk,13.07447192,77.58756801,0
GKRwENJEFnAGluyc,12.99546487,77.65289153,1
GKRwENJEFnAGluy,12.99575321,77.65323174,1
RLpNdVFYscNfvBe,13.08016032,77.59902931,0
ckYDJkVwKdjinRs,12.85893405,77.70322021,0
TjOcVBSyJRsDnnK,12.94186065,77.62124954,0
chtaxzynRvKkhX,12.97265644,77.52722327,1
chtaxlzynRvKkhX,12.9718643,77.52761129,1
tqPGZltvfYGrGkl,13.00692204,77.47796984,0
sqgAVTnjxkVdKUG,12.86930662,77.49222088,0
WAMmRVeCAHpuGFf,12.90437139,77.5758329,0
jWvkaMCBvjaOhSV,13.01460438,77.55581527,0
JCDpcpKmkcqzLVF,12.96516572,77.55560527,0
tTDREYLqKVTGfgO,13.07607095,77.4872718,0
ZtMIuQKssZPHolS,12.92091801,77.68885257,0
djFaSLmGkyTfxaD,13.09454531,77.72747843,0
IxrHXGAxOdIPyz,13.0560246,77.56435173,1
IxrHXGAxOdIPySz,13.05601354,77.56379604,1
qZFBGvtNZjyLjGH,12.962755,77.47744447,0
mjPUaQkrJKTxBuNK,13.01935743,77.62244465,1
mjPUaQkrJKTxBuN,13.02018266,77.62157685,1
xIQQgshuTvCFLYe,12.88742472,77.68428194,0
ODmwwtyOQiDkUX,12.94656065,77.57828187,1
ODmwwtyOaQiDkUX,12.94575118,77.5791163,1
uvJjcNhNcyrIGOgO,13.01188277,77.63089541,1
uvJjcNhNcyrIGOg,13.01165903,77.63008293,1
mExHEGJlHvcbFEm,13.02696738,77.48207832,0
NBQjQQxJdTxJQmQ,12.9305034,77.4899227,0
seTGnXuNbjGlrJr,12.93818047,77.52482693,0
QnpSxRIvOwUJZPr,12.85460471,77.48323145,0
fdpojcesQxqCxYJ,13.07097615,77.73214375,0
AfrXoLoUNWHFnfe,12.96954499,77.67168158,0
mCwIIgkEFPGHptw,12.98366744,77.67441507,0
GsVLKptKlhWLeOm,12.94951818,77.63851938,0
dYbxcmgpiMJxMmB,12.97337427,77.57630677,0
QxiuFafvMwbYhXK,12.97815834,77.56554637,0
jvHNkTozmmKUvtk,12.98101807,77.68664665,0
UXPSqpemItqOORJ,13.01842309,77.62028206,0
gqQPOiIyJeYbkGc,12.9135126,77.68059042,0
ddxCPvVZXbTmkLv,12.95368852,77.56685466,0
IUviWSYgnqBesfA,12.92706016,77.58594124,0
dbvBKkdbtqLySLJ,13.01498523,77.46941747,0
XxDFwGRfTUHjAcj,12.88403589,77.61689342,0
WntWmucmwMALEfL,12.96150265,77.4689717,0
eEvCKKukpDiSDUr,13.03247807,77.49490746,0
MHdanqOuybAtMXn,13.03998082,77.63262826,0
xKDqrAyVkBSPsBs,12.85550227,77.47063782,0
UafzYdVWQPEhUbl,12.96667421,77.50156994,0
ATVJkUjoqNzXRXT,13.01505471,77.55242024,0
ajeLfdSGokyLljC,12.88770133,77.49908895,0
fzUIlduinRyUwTZ,12.92727618,77.49804697,0
uMQvFOkEUBwqASFg,13.04903361,77.7345959,1
uMQvFOkEUBwqASF,13.04898833,77.73385322,1
dfzEGvVCIxuelNt,12.88873025,77.50797976,0
RRLMMDbHOvpOHCol,13.08737526,77.65625563,1
RRLMMDbHOvpOHCo,13.08694646,77.65641093,1
DYkkZaFZnskLKjl,12.92856048,77.51359456,0
QnpdsuznRoALIVh,13.03548989,77.7377939,0
VIiYhlRLbDdCnUw,12.9087701,77.73695293,0
wZTzDXekhLEXCbL,12.85889044,77.53947904,0
lsoOwBpIMrWvqEw,12.88819886,77.58320955,0
boepAIEvjCswuYM,12.87905884,77.61063025,0
GNshaSoJUwARpmy,13.08626435,77.71509525,0
wlXbCHRhmRxgeIY,12.91249519,77.59665758,0
cHtnBNGXosqWvHK,12.93695168,77.73784384,0
UYmWHgaBrisvXHp,12.97520606,77.48831542,0
lTAddxFNWPvSwaoN,12.97849259,77.53751605,1
lTAddxFNWPvSwao,12.97751714,77.53783351,1
gpydSlmdUzOqkWU,13.02182878,77.54884982,0
mmBSiUYqZZJneky,12.85795292,77.47450103,0
sMGMDYVumagbMGR,13.07189925,77.46290537,0
xexEJUJqtJDioUo,12.98060224,77.54679181,0
DFYtWiCDIxiPlQJ,12.88165209,77.59675643,0
JvxJMatwXQDNpOC,12.93564087,77.67582034,0
sOMdOGzCeTvEjau,13.05478971,77.5654177,0
PfxHisKyiDzAVft,13.0424545,77.49797225,0
rwHVWUzRnflqjrN,13.02966156,77.73376264,0
EOsETdvqnfbHkfg,12.90106403,77.49550502,0
GFhgSiStQAjSSyq,13.04535665,77.44974515,0
aAWnFChORVNAJUZ,13.05105259,77.47531166,0
DbPNUDsspokdzxs,12.9006251,77.66169089,0
kopVtkSvFuckSrA,13.09502968,77.6425553,0
DvTsnxJJtAhYsVu,13.07613798,77.59956533,0
SWEiFeJDlKynohH,12.86852217,77.58627892,0
oxiFSRKvTEVKFSa,13.04720557,77.5936701,0
aAQsPwqgBWmyMNr,12.87049762,77.44706015,0
ZMZifNCJXcWjMo,13.05553577,77.44486587,1
zZMZifNCJXcWjMo,13.05572966,77.44505739,1
xoXyCkikgibroSD,12.86799874,77.52154803,0
SXitUboCYQqQMaX,12.91321141,77.72577734,0
sEwzOXLXAAhUyxsE,12.9493378,77.63089391,1
sEwzOXLXAAhUyxs,12.94973858,77.63176365,1
QckLtSnaNJOuieM,12.93844835,77.59655413,0
KnyAGZCIlLYWlor,12.85746774,77.44555762,0
DbfNuCDWFdkFkPj,12.96287586,77.72264859,0
MWRVDTpqumIZDp,12.98776288,77.49965493,1
MWRVDNTpqumIZDp,12.98828778,77.49962381,1
ftkYrbwrDQBHcn,12.95293451,77.47013817,1
ftkYrbwrFDQBHcn,12.95245065,77.47034078,1
IwKYPpZayjoEwMq,13.04653685,77.6801213,0
vcjjdSoOGbkhdNQ,13.08153605,77.5939921,0
EdCHbwABdEJdGEp,12.88489578,77.67638786,0
CuEeZGgjSpvxCfzA,13.05563116,77.45939909,1
CuEeZGgjSpvxCfz,13.0563441,77.45945746,1
sGoZOCLhlmIKZOd,13.00206194,77.56828746,0
OgtaxNyOKjBBZEA,12.94785453,77.7088595,0
aMFuFvZkcGHhrwE,12.90483786,77.72304012,0
OaRyVwusOIrAysZ,12.93402442,77.62408194,0
vBjmOAdAdprHXHT,12.85327127,77.60344897,0
vTyyHIwZygGkJEt,12.89592027,77.53417002,0
UWYRBPteFDtNuYK,12.9170918,77.55366119,0
uziKdbsfksiPBGp,12.95159684,77.72077926,0
osuRsYtNPljNGjt,12.88576604,77.62507678,0
gsSYgJKgQUckknU,12.86391977,77.46116042,0
xnLSMKrUoahaDFc,13.02557659,77.60129106,0
gRvQXTOKskgowd,12.87971193,77.50560266,1
gRvQXTOKskgowGd,12.88070608,77.50545283,1
lQNLRymWrpHAdyY,13.09658338,77.53276563,0
vtNfZriRWtJjAuBK,12.98572846,77.56726044,1
vtNfZriRWtJjAuB,12.98487111,77.5664292,1
zsUaNFzMZAiGKgi,12.85311999,77.53843496,0
rVqVMDyVjROAtDS,12.98690717,77.73682981,0
xGTIOxgCXeMcbIA,13.03584151,77.71743813,0
BmarnQukSmIjDGuN,12.91391735,77.5641508,1
BmarnQukSmIjDGu,12.91364103,77.56348592,1
ctKetolDYwIbnlp,13.01036255,77.65550844,0
NaijBDhpasebsGC,12.93898042,77.65327971,0
lvZmgQBsCbNMNB,12.96265123,77.61004296,1
lvZmgQBsCbNMNwB,12.96264515,77.60950279,1
NYkkQGfdZwokOhF,12.97130983,77.55374239,0
onMnfkDzLWnfNJnh,13.02404832,77.44710763,1
onMnfkDzLWnfNJn,13.02353282,77.44735324,1
GODrEQZSLNbfITm,12.93639632,77.6887225,0
hwfDMxetnuUqZav,13.05045808,77.55486859,0
ahqLStvBenGjzt,12.96284477,77.55245092,1
ahqLStvBenGjzCt,12.96376644,77.55325035,1
uVUUFpbjNttCdrt,13.0808056,77.54786081,0
AtsjMBtnwzzitXg,12.93323193,77.61071941,0
kzVQMJXvQpSBvhmx,12.93410327,77.54520572,1
kzVQMJXvQpSBvhm,12.93327965,77.5456726,1
SzlcVdujDwqEkhO,12.87328264,77.4993623,0
DwEtJNKiLclecJ,12.97587083,77.72644608,1
DwEtJNKiLMclecJ,12.97574022,77.72688933,1
WzjUsbcdkMrAKdW,13.02170316,77.53481218,0
qDjhguZDQyzSiPe,12.96862632,77.63179011,0
ZTNdbNBgOzZsyAw,12.97595233,77.60990543,0
kcPplwVOvIDxtap,13.00477406,77.59819154,0
YjUNxLjlxqmsdfG,12.96385601,77.62133418,0
RXVpbnMNelxTIFZ,12.87447372,77.46222453,0
ACmjEnrQwJXTXyu,13.08237929,77.72982328,0
WmcEGqeGKNqZHaB,13.08807076,77.54292279,0
TojUOlMAGAMYofa,13.09421661,77.64228407,0
VRuRCNEQnWqHFBv,13.06299888,77.65862579,0
QWuUzYuwXnMOUwl,12.93287428,77.59451255,0
HwkmniDIXqIvPJZ,12.8557478,77.61433981,0
uWVLPTHUxgzvehw,12.85610189,77.55338872,0
JErzDPSXiaxyNdJ,12.89434254,77.69029871,0
jvjwCkSqytyIHcY,13.09586377,77.44922047,0
lLCLAKSbWyciaSy,13.04607867,77.69383935,0
urFRlMPRbZFGeJL,13.07122076,77.72593642,0
vqSqGBlnkkyDwVh,13.07434303,77.72481166,0
tsbBpNRmAluziQg,13.03710951,77.45166968,0
YsdthvDxwQpEFhj,13.02734527,77.6718616,0
mZOymTApGMGOKvM,13.00425959,77.66213511,0
GoizRNYonxyqVoo,13.07147998,77.72786083,0
KjBOhQVSZfRGoFK,12.90114092,77.71228139,0
HjDWzTpZgwyutAd,12.92292248,77.55720836,0
UaRmvsLfPHWuDhk,12.86472615,77.64932056,0
YZqHybeigfgFSTRL,12.99344159,77.73133947,1
YZqHybeigfgFSTR,12.99271374,77.73181695,1
TNvNJpOFMwZqhFr,13.07549046,77.72931046,0
dxoSejyxnwgWyzx,12.9735779,77.5854145,0
BwuUHcjtMwunyjlV,12.97759431,77.63017107,1
BwuUHcjtMwunyjl,12.97839135,77.62976331,1
DecLWgxErCwNkjA,12.9797407,77.44764154,0
kzzpetFerduLPWX,12.97200745,77.6979393,0
iZNCzjbINVyjzjqC,12.89337877,77.73671975,1
iZNCzjbINVyjzjq,12.89306681,77.73696402,1
JZpHUjxrobvQGjW,12.8839787,77.63013873,0
PpkppsgPHiaxDlYB,12.92653523,77.51212343,1
PpkppsgPHiaxDlY,12.92693756,77.51240475,1
uLbyIBuRejdennj,13.07175866,77.69553611,0
mYBcibRXsIrAmGT,13.02887028,77.45762267,0
IvWklDcebwXMyKc,12.95891876,77.62265063,0
uNFgvRDcRsqWWRE,12.92538708,77.65447116,0
gXfbcNZHPnbochD,12.97842392,77.58236003,0
KHbRTphnetMYOEg,12.91370485,77.63472406,0
uEImujvbVhNIcuGZ,12.93446756,77.64851073,1
uEImujvbVhNIcuG,12.93374364,77.64914853,1
CqhSrhAwKlZxJKD,13.04163222,77.66861371,0
oLjIUVVmOdNpfLl,13.0684248,77.61548392,0
RtTofJMmcUGHNSC,12.88825246,77.61443057,0
qikTJjCjytYZtll,13.04847891,77.57831514,0
RhJegaOCfsZliTS,12.91810859,77.56178553,0
UxYHiApyzlgsHLjb,12.92507319,77.7241528,1
UxYHiApyzlgsHLj,12.92475023,77.72338902,1
yzxcepvpIPQUNDae,13.04745068,77.48258476,1
yzxcepvpIPQUNDa,13.04702124,77.48167934,1
QOGUfpSNxDdpFgv,13.06151458,77.63090865,0
ZpcSsfUNnromVYB,13.05902066,77.44809332,0
xgsxyDTOOVloPfxe,13.08259986,77.56941232,1
xgsxyDTOOVloPfx,13.08314498,77.56947076,1
SAeAspdQxAbNdkD,12.93517897,77.59630001,0
gNJjWtPrsDSPFQn,12.8630203,77.55548462,0
RBzNsogbdbpInbY,12.86330534,77.45193044,0
LRzYlKGUdjsPOFL,13.09420919,77.61059053,0
KiRryKtcPengXW,13.07563087,77.4712384,1
KdiRryKtcPengXW,13.07614994,77.47107042,1
ywFdlsrxgpgTioW,12.85835033,77.53680352,0
nltnGvYaUxyUlXCJ,12.99426299,77.45085429,1
nltnGvYaUxyUlXC,12.99328042,77.45003705,1
JKYpSBBNzcpLVZl,12.94481522,77.66843602,0
wvqzUhwxIPPqhIL,13.05891798,77.51927552,0
